,Unnamed: 0,Respondent_ID,Gender,Age,Reasons_for_choosing_brands,Current_brands
2808,2808,122839,Female,19-30,Brand reputation,Bepsi
2809,2809,122840,Female,19-30,Other,Blue Bull
2810,2810,122841,Female,19-30,Effectiveness,CodeX
2811,2811,122842,Female,31-45,Brand reputation,Blue Bull
2812,2812,122843,Male,15-18,Effectiveness,Bepsi
2813,2813,122844,Male,19-30,Taste/flavor preference,Cola-Coka
2814,2814,122845,Male,15-18,Taste/flavor preference,Blue Bull
2815,2815,122846,Female,19-30,Other,Cola-Coka
2816,2816,122847,Female,19-30,Taste/flavor preference,Bepsi
2817,2817,122848,Male,15-18,Brand reputation,Blue Bull
2818,2818,122849,Female,19-30,Other,Blue Bull
2819,2819,122850,Female,31-45,Availability,Cola-Coka
2820,2820,122851,Female,31-45,Effectiveness,Gangster
2821,2821,122852,Female,31-45,Availability,Cola-Coka
2822,2822,122853,Non-binary,31-45,Availability,Cola-Coka
2823,2823,122854,Male,31-45,Availability,CodeX
2824,2824,122855,Female,46-65,Taste/flavor preference,Cola-Coka
2825,2825,122856,Female,19-30,Brand reputation,Gangster
2826,2826,122857,Male,19-30,Availability,Bepsi
2827,2827,122858,Female,19-30,Taste/flavor preference,Sky 9
2828,2828,122859,Female,31-45,Taste/flavor preference,Bepsi
2829,2829,122860,Male,19-30,Brand reputation,Blue Bull
2830,2830,122861,Female,31-45,Availability,Cola-Coka
2831,2831,122862,Female,15-18,Brand reputation,Others
2832,2832,122863,Male,19-30,Other,Others
2833,2833,122864,Male,19-30,Other,Others
2834,2834,122865,Female,31-45,Availability,Blue Bull
2835,2835,122866,Male,19-30,Availability,CodeX
2836,2836,122867,Male,19-30,Effectiveness,Cola-Coka
2837,2837,122868,Male,19-30,Availability,CodeX
2838,2838,122869,Male,19-30,Availability,Sky 9
2839,2839,122870,Female,31-45,Brand reputation,Bepsi
2840,2840,122871,Male,15-18,Availability,Bepsi
2841,2841,122872,Female,19-30,Brand reputation,CodeX
2842,2842,122873,Female,19-30,Other,CodeX
2843,2843,122874,Male,19-30,Effectiveness,Cola-Coka
2844,2844,122875,Male,19-30,Availability,Sky 9
2845,2845,122876,Male,65+,Brand reputation,Blue Bull
2846,2846,122877,Male,31-45,Brand reputation,Gangster
2847,2847,122878,Male,31-45,Taste/flavor preference,Cola-Coka
2848,2848,122879,Female,19-30,Taste/flavor preference,Sky 9
2849,2849,122880,Female,15-18,Effectiveness,Cola-Coka
2850,2850,122881,Male,19-30,Taste/flavor preference,Gangster
2851,2851,122882,Male,19-30,Taste/flavor preference,CodeX
2852,2852,122883,Female,15-18,Taste/flavor preference,Cola-Coka
2853,2853,122884,Female,19-30,Brand reputation,Blue Bull
2854,2854,122885,Male,19-30,Availability,Bepsi
2855,2855,122886,Male,19-30,Availability,Cola-Coka
2856,2856,122887,Male,31-45,Availability,CodeX
2857,2857,122888,Female,19-30,Taste/flavor preference,Gangster
2858,2858,122889,Male,46-65,Effectiveness,Blue Bull
2859,2859,122890,Female,31-45,Taste/flavor preference,Cola-Coka
2860,2860,122891,Female,19-30,Effectiveness,Cola-Coka
2861,2861,122892,Male,19-30,Availability,Cola-Coka
2862,2862,122893,Male,19-30,Brand reputation,CodeX
2863,2863,122894,Female,19-30,Taste/flavor preference,Others
2864,2864,122895,Female,15-18,Availability,Bepsi
2865,2865,122896,Female,19-30,Taste/flavor preference,Cola-Coka
2866,2866,122897,Female,31-45,Other,Gangster
2867,2867,122898,Female,19-30,Brand reputation,Bepsi
2868,2868,122899,Male,15-18,Effectiveness,Gangster
2869,2869,122900,Female,19-30,Taste/flavor preference,Sky 9
2870,2870,122901,Male,19-30,Brand reputation,Cola-Coka
2871,2871,122902,Female,46-65,Other,Cola-Coka
2872,2872,122903,Female,46-65,Taste/flavor preference,Gangster
2873,2873,122904,Male,19-30,Brand reputation,Sky 9
2874,2874,122905,Male,31-45,Availability,CodeX
2875,2875,122906,Male,31-45,Taste/flavor preference,Cola-Coka
2876,2876,122907,Male,31-45,Brand reputation,Cola-Coka
2877,2877,122908,Male,15-18,Brand reputation,Gangster
2878,2878,122909,Female,31-45,Effectiveness,CodeX
2879,2879,122910,Male,31-45,Effectiveness,Gangster
2880,2880,122911,Male,15-18,Brand reputation,Sky 9
2881,2881,122912,Male,19-30,Brand reputation,Others
2882,2882,122913,Male,19-30,Availability,Cola-Coka
2883,2883,122914,Female,19-30,Brand reputation,Cola-Coka
2884,2884,122915,Female,19-30,Brand reputation,Cola-Coka
2885,2885,122916,Male,19-30,Brand reputation,Cola-Coka
2886,2886,122917,Male,19-30,Taste/flavor preference,Blue Bull
2887,2887,122918,Non-binary,19-30,Availability,Gangster
2888,2888,122919,Male,19-30,Other,CodeX
2889,2889,122920,Female,19-30,Availability,Cola-Coka
2890,2890,122921,Female,19-30,Taste/flavor preference,Sky 9
2891,2891,122922,Male,15-18,Brand reputation,Gangster
2892,2892,122923,Male,31-45,Brand reputation,Cola-Coka
2893,2893,122924,Female,15-18,Taste/flavor preference,Cola-Coka
2894,2894,122925,Male,19-30,Availability,Gangster
2895,2895,122926,Male,19-30,Availability,CodeX
2896,2896,122927,Female,19-30,Taste/flavor preference,Gangster
2897,2897,122928,Male,31-45,Brand reputation,Cola-Coka
2898,2898,122929,Male,31-45,Brand reputation,Gangster
2899,2899,122930,Female,19-30,Other,Bepsi
2900,2900,122931,Male,19-30,Availability,Gangster
2901,2901,122932,Male,15-18,Availability,Bepsi
2902,2902,122933,Non-binary,19-30,Brand reputation,Gangster
2903,2903,122934,Male,31-45,Other,CodeX
2904,2904,122935,Male,31-45,Taste/flavor preference,Cola-Coka
2905,2905,122936,Male,19-30,Brand reputation,CodeX
2906,2906,122937,Female,15-18,Brand reputation,Gangster
2907,2907,122938,Male,19-30,Availability,CodeX
2908,2908,122939,Male,15-18,Availability,CodeX
2909,2909,122940,Non-binary,19-30,Brand reputation,Blue Bull
2910,2910,122941,Male,19-30,Taste/flavor preference,Cola-Coka
2911,2911,122942,Male,46-65,Availability,Bepsi
2912,2912,122943,Male,19-30,Effectiveness,Cola-Coka
2913,2913,122944,Female,19-30,Brand reputation,Others
2914,2914,122945,Male,19-30,Brand reputation,Others
2915,2915,122946,Male,19-30,Brand reputation,Bepsi
2916,2916,122947,Female,15-18,Brand reputation,Cola-Coka
2917,2917,122948,Female,19-30,Taste/flavor preference,Cola-Coka
2918,2918,122949,Female,31-45,Brand reputation,CodeX
2919,2919,122950,Male,31-45,Other,Blue Bull
2920,2920,122951,Male,19-30,Availability,Cola-Coka
2921,2921,122952,Non-binary,19-30,Brand reputation,Cola-Coka
2922,2922,122953,Female,19-30,Other,Cola-Coka
2923,2923,122954,Female,19-30,Taste/flavor preference,Bepsi
2924,2924,122955,Male,31-45,Brand reputation,Cola-Coka
2925,2925,122956,Male,15-18,Taste/flavor preference,Cola-Coka
2926,2926,122957,Non-binary,19-30,Other,Gangster
2927,2927,122958,Female,19-30,Other,Blue Bull
2928,2928,122959,Female,19-30,Other,Bepsi
2929,2929,122960,Non-binary,31-45,Brand reputation,Gangster
2930,2930,122961,Male,19-30,Availability,Others
2931,2931,122962,Male,19-30,Brand reputation,Others
2932,2932,122963,Female,15-18,Effectiveness,Gangster
2933,2933,122964,Male,31-45,Effectiveness,Cola-Coka
2934,2934,122965,Male,19-30,Availability,Cola-Coka
2935,2935,122966,Male,19-30,Brand reputation,Cola-Coka
2936,2936,122967,Male,15-18,Brand reputation,Sky 9
2937,2937,122968,Female,19-30,Brand reputation,CodeX
2938,2938,122969,Female,19-30,Taste/flavor preference,Blue Bull
2939,2939,122970,Male,15-18,Other,Bepsi
2940,2940,122971,Female,31-45,Effectiveness,Cola-Coka
2941,2941,122972,Male,19-30,Other,Bepsi
2942,2942,122973,Female,31-45,Brand reputation,Gangster
2943,2943,122974,Non-binary,19-30,Brand reputation,Sky 9
2944,2944,122975,Non-binary,31-45,Effectiveness,Cola-Coka
2945,2945,122976,Female,19-30,Taste/flavor preference,Cola-Coka
2946,2946,122977,Male,19-30,Availability,Others
2947,2947,122978,Female,19-30,Taste/flavor preference,Sky 9
2948,2948,122979,Female,19-30,Other,Cola-Coka
2949,2949,122980,Female,19-30,Other,Gangster
2950,2950,122981,Female,19-30,Brand reputation,Gangster
2951,2951,122982,Male,31-45,Availability,Bepsi
2952,2952,122983,Male,46-65,Other,Gangster
2953,2953,122984,Male,19-30,Availability,CodeX
2954,2954,122985,Male,46-65,Brand reputation,Cola-Coka
2955,2955,122986,Male,19-30,Taste/flavor preference,Cola-Coka
2956,2956,122987,Female,15-18,Brand reputation,Sky 9
2957,2957,122988,Male,19-30,Effectiveness,Bepsi
2958,2958,122989,Male,31-45,Availability,Blue Bull
2959,2959,122990,Female,19-30,Availability,Bepsi
2960,2960,122991,Female,31-45,Availability,Bepsi
2961,2961,122992,Female,19-30,Other,Cola-Coka
2962,2962,122993,Non-binary,19-30,Taste/flavor preference,Bepsi
2963,2963,122994,Female,46-65,Other,Cola-Coka
2964,2964,122995,Non-binary,31-45,Brand reputation,Blue Bull
2965,2965,122996,Male,19-30,Availability,Blue Bull
2966,2966,122997,Female,31-45,Brand reputation,Blue Bull
2967,2967,122998,Female,19-30,Other,Cola-Coka
2968,2968,122999,Male,19-30,Brand reputation,CodeX
2969,2969,123000,Female,31-45,Brand reputation,Gangster
2970,2970,123001,Male,19-30,Taste/flavor preference,Sky 9
2971,2971,123002,Male,19-30,Brand reputation,CodeX
2972,2972,123003,Non-binary,15-18,Effectiveness,Gangster
2973,2973,123004,Female,19-30,Taste/flavor preference,CodeX
2974,2974,123005,Non-binary,19-30,Brand reputation,Bepsi
2975,2975,123006,Female,19-30,Effectiveness,Cola-Coka
2976,2976,123007,Male,19-30,Other,Cola-Coka
2977,2977,123008,Male,31-45,Availability,Cola-Coka
2978,2978,123009,Male,31-45,Availability,CodeX
2979,2979,123010,Male,31-45,Taste/flavor preference,Gangster
2980,2980,123011,Female,15-18,Taste/flavor preference,Cola-Coka
2981,2981,123012,Female,15-18,Brand reputation,Cola-Coka
2982,2982,123013,Male,19-30,Taste/flavor preference,Cola-Coka
2983,2983,123014,Male,19-30,Brand reputation,CodeX
2984,2984,123015,Male,19-30,Availability,Sky 9
2985,2985,123016,Male,19-30,Brand reputation,Cola-Coka
2986,2986,123017,Male,31-45,Effectiveness,Blue Bull
2987,2987,123018,Female,19-30,Other,Sky 9
2988,2988,123019,Female,31-45,Other,Cola-Coka
2989,2989,123020,Female,31-45,Brand reputation,Cola-Coka
2990,2990,123021,Male,19-30,Other,Gangster
2991,2991,123022,Female,19-30,Effectiveness,Gangster
2992,2992,123023,Male,19-30,Availability,Cola-Coka
2993,2993,123024,Male,15-18,Availability,Blue Bull
2994,2994,123025,Female,19-30,Other,Cola-Coka
2995,2995,123026,Male,65+,Effectiveness,Sky 9
2996,2996,123027,Female,46-65,Other,Blue Bull
2997,2997,123028,Male,31-45,Availability,Cola-Coka
2998,2998,123029,Female,19-30,Taste/flavor preference,Cola-Coka
2999,2999,123030,Female,19-30,Taste/flavor preference,Cola-Coka
3000,3000,123031,Female,15-18,Effectiveness,Blue Bull
3001,3001,123032,Female,31-45,Taste/flavor preference,Gangster
3002,3002,123033,Male,31-45,Availability,Gangster
3003,3003,123034,Male,19-30,Brand reputation,Sky 9
3004,3004,123035,Male,19-30,Brand reputation,Cola-Coka
3005,3005,123036,Female,19-30,Effectiveness,Gangster
3006,3006,123037,Non-binary,31-45,Taste/flavor preference,Blue Bull
3007,3007,123038,Male,15-18,Brand reputation,Others
3008,3008,123039,Female,15-18,Brand reputation,CodeX
3009,3009,123040,Male,46-65,Brand reputation,Gangster
3010,3010,123041,Female,19-30,Brand reputation,Cola-Coka
3011,3011,123042,Male,65+,Effectiveness,Cola-Coka
3012,3012,123043,Male,15-18,Effectiveness,Others
3013,3013,123044,Male,31-45,Effectiveness,Blue Bull
3014,3014,123045,Male,65+,Other,Sky 9
3015,3015,123046,Female,31-45,Effectiveness,Gangster
3016,3016,123047,Male,19-30,Availability,Sky 9
3017,3017,123048,Female,15-18,Effectiveness,Gangster
3018,3018,123049,Female,31-45,Brand reputation,Cola-Coka
3019,3019,123050,Male,19-30,Availability,CodeX
3020,3020,123051,Female,19-30,Other,Bepsi
3021,3021,123052,Male,19-30,Availability,Cola-Coka
3022,3022,123053,Male,19-30,Other,Sky 9
3023,3023,123054,Female,31-45,Effectiveness,Cola-Coka
3024,3024,123055,Female,15-18,Availability,Bepsi
3025,3025,123056,Female,46-65,Effectiveness,Bepsi
3026,3026,123057,Non-binary,19-30,Effectiveness,Cola-Coka
3027,3027,123058,Female,19-30,Brand reputation,Cola-Coka
3028,3028,123059,Male,31-45,Effectiveness,Cola-Coka
3029,3029,123060,Male,15-18,Brand reputation,CodeX
3030,3030,123061,Non-binary,19-30,Other,Gangster
3031,3031,123062,Male,19-30,Availability,Cola-Coka
3032,3032,123063,Male,15-18,Brand reputation,Cola-Coka
3033,3033,123064,Female,19-30,Taste/flavor preference,Gangster
3034,3034,123065,Male,19-30,Other,Gangster
3035,3035,123066,Male,19-30,Effectiveness,Blue Bull
3036,3036,123067,Female,19-30,Other,Bepsi
3037,3037,123068,Female,31-45,Effectiveness,Gangster
3038,3038,123069,Male,19-30,Brand reputation,Gangster
3039,3039,123070,Male,19-30,Brand reputation,Bepsi
3040,3040,123071,Female,31-45,Other,Cola-Coka
3041,3041,123072,Male,31-45,Brand reputation,Sky 9
3042,3042,123073,Non-binary,19-30,Availability,Bepsi
3043,3043,123074,Male,15-18,Taste/flavor preference,Cola-Coka
3044,3044,123075,Male,19-30,Brand reputation,Cola-Coka
3045,3045,123076,Female,31-45,Availability,Gangster
3046,3046,123077,Male,46-65,Other,Cola-Coka
3047,3047,123078,Male,15-18,Brand reputation,Blue Bull
3048,3048,123079,Male,19-30,Effectiveness,Gangster
3049,3049,123080,Male,19-30,Brand reputation,Bepsi
3050,3050,123081,Female,15-18,Taste/flavor preference,Gangster
3051,3051,123082,Male,31-45,Taste/flavor preference,Others
3052,3052,123083,Female,15-18,Brand reputation,Gangster
3053,3053,123084,Male,19-30,Effectiveness,Cola-Coka
3054,3054,123085,Non-binary,19-30,Effectiveness,Gangster
3055,3055,123086,Male,19-30,Brand reputation,Sky 9
3056,3056,123087,Male,15-18,Brand reputation,Bepsi
3057,3057,123088,Female,31-45,Availability,Bepsi
3058,3058,123089,Female,19-30,Effectiveness,CodeX
3059,3059,123090,Female,19-30,Taste/flavor preference,Sky 9
3060,3060,123091,Female,19-30,Other,Cola-Coka
3061,3061,123092,Non-binary,19-30,Taste/flavor preference,Blue Bull
3062,3062,123093,Male,19-30,Other,Bepsi
3063,3063,123094,Non-binary,31-45,Taste/flavor preference,Cola-Coka
3064,3064,123095,Male,15-18,Availability,Sky 9
3065,3065,123096,Male,19-30,Brand reputation,CodeX
3066,3066,123097,Male,19-30,Taste/flavor preference,Cola-Coka
3067,3067,123098,Female,31-45,Taste/flavor preference,Cola-Coka
3068,3068,123099,Female,19-30,Other,Bepsi
3069,3069,123100,Non-binary,19-30,Taste/flavor preference,Cola-Coka
3070,3070,123101,Male,19-30,Effectiveness,Others
3071,3071,123102,Male,19-30,Brand reputation,Cola-Coka
3072,3072,123103,Female,31-45,Effectiveness,Cola-Coka
3073,3073,123104,Male,19-30,Effectiveness,Cola-Coka
3074,3074,123105,Male,31-45,Effectiveness,Others
3075,3075,123106,Female,19-30,Brand reputation,Cola-Coka
3076,3076,123107,Female,19-30,Brand reputation,Gangster
3077,3077,123108,Male,19-30,Availability,Cola-Coka
3078,3078,123109,Female,19-30,Taste/flavor preference,Sky 9
3079,3079,123110,Male,19-30,Taste/flavor preference,Bepsi
3080,3080,123111,Male,31-45,Other,Blue Bull
3081,3081,123112,Female,31-45,Other,Cola-Coka
3082,3082,123113,Male,31-45,Availability,CodeX
3083,3083,123114,Male,15-18,Availability,CodeX
3084,3084,123115,Female,19-30,Other,Gangster
3085,3085,123116,Male,19-30,Taste/flavor preference,Bepsi
3086,3086,123117,Female,46-65,Effectiveness,Others
3087,3087,123118,Female,19-30,Taste/flavor preference,Bepsi
3088,3088,123119,Female,19-30,Other,Bepsi
3089,3089,123120,Female,19-30,Effectiveness,Bepsi
3090,3090,123121,Male,15-18,Taste/flavor preference,CodeX
3091,3091,123122,Female,31-45,Other,Cola-Coka
3092,3092,123123,Non-binary,15-18,Availability,CodeX
3093,3093,123124,Female,19-30,Other,Bepsi
3094,3094,123125,Female,15-18,Availability,Bepsi
3095,3095,123126,Female,19-30,Effectiveness,Gangster
3096,3096,123127,Female,19-30,Taste/flavor preference,CodeX
3097,3097,123128,Male,19-30,Availability,Bepsi
3098,3098,123129,Male,31-45,Availability,CodeX
3099,3099,123130,Male,19-30,Brand reputation,Sky 9
3100,3100,123131,Male,19-30,Taste/flavor preference,Bepsi
3101,3101,123132,Male,19-30,Availability,Blue Bull
3102,3102,123133,Male,19-30,Availability,Sky 9
3103,3103,123134,Female,31-45,Availability,Cola-Coka
3104,3104,123135,Male,19-30,Brand reputation,CodeX
3105,3105,123136,Male,31-45,Taste/flavor preference,Bepsi
3106,3106,123137,Female,19-30,Taste/flavor preference,Bepsi
3107,3107,123138,Female,46-65,Effectiveness,Bepsi
3108,3108,123139,Female,46-65,Availability,Bepsi
3109,3109,123140,Male,31-45,Brand reputation,Blue Bull
3110,3110,123141,Female,19-30,Taste/flavor preference,Sky 9
3111,3111,123142,Male,15-18,Brand reputation,Bepsi
3112,3112,123143,Male,31-45,Brand reputation,Others
3113,3113,123144,Male,31-45,Brand reputation,CodeX
3114,3114,123145,Female,15-18,Taste/flavor preference,Blue Bull
3115,3115,123146,Female,19-30,Taste/flavor preference,Cola-Coka
3116,3116,123147,Female,15-18,Effectiveness,Others
3117,3117,123148,Male,19-30,Brand reputation,Cola-Coka
3118,3118,123149,Male,31-45,Brand reputation,Cola-Coka
3119,3119,123150,Male,15-18,Effectiveness,Blue Bull
3120,3120,123151,Male,15-18,Other,Blue Bull
3121,3121,123152,Female,31-45,Taste/flavor preference,CodeX
3122,3122,123153,Male,19-30,Brand reputation,Gangster
3123,3123,123154,Male,31-45,Taste/flavor preference,Others
3124,3124,123155,Female,19-30,Availability,Others
3125,3125,123156,Female,15-18,Taste/flavor preference,Gangster
3126,3126,123157,Female,31-45,Brand reputation,Cola-Coka
3127,3127,123158,Female,15-18,Brand reputation,CodeX
3128,3128,123159,Male,31-45,Taste/flavor preference,Cola-Coka
3129,3129,123160,Male,15-18,Brand reputation,Cola-Coka
3130,3130,123161,Female,19-30,Effectiveness,Cola-Coka
3131,3131,123162,Male,31-45,Availability,Gangster
3132,3132,123163,Female,31-45,Taste/flavor preference,CodeX
3133,3133,123164,Male,31-45,Availability,Blue Bull
3134,3134,123165,Male,19-30,Other,Cola-Coka
3135,3135,123166,Male,31-45,Availability,Others
3136,3136,123167,Male,31-45,Other,Sky 9
3137,3137,123168,Male,15-18,Availability,Cola-Coka
3138,3138,123169,Male,31-45,Other,Gangster
3139,3139,123170,Male,19-30,Brand reputation,Bepsi
3140,3140,123171,Male,15-18,Brand reputation,Others
3141,3141,123172,Male,15-18,Brand reputation,CodeX
3142,3142,123173,Male,31-45,Availability,Others
3143,3143,123174,Female,15-18,Taste/flavor preference,Others
3144,3144,123175,Male,15-18,Taste/flavor preference,Bepsi
3145,3145,123176,Male,31-45,Availability,Cola-Coka
3146,3146,123177,Female,31-45,Brand reputation,Cola-Coka
3147,3147,123178,Male,19-30,Taste/flavor preference,Cola-Coka
3148,3148,123179,Female,31-45,Brand reputation,Bepsi
3149,3149,123180,Female,31-45,Brand reputation,Bepsi
3150,3150,123181,Male,19-30,Effectiveness,Gangster
3151,3151,123182,Male,19-30,Availability,Others
3152,3152,123183,Female,19-30,Brand reputation,Gangster
3153,3153,123184,Non-binary,19-30,Brand reputation,Blue Bull
3154,3154,123185,Female,15-18,Taste/flavor preference,Others
3155,3155,123186,Male,15-18,Brand reputation,Bepsi
3156,3156,123187,Male,46-65,Taste/flavor preference,Cola-Coka
3157,3157,123188,Female,19-30,Taste/flavor preference,Cola-Coka
3158,3158,123189,Female,15-18,Taste/flavor preference,Cola-Coka
3159,3159,123190,Male,15-18,Effectiveness,Blue Bull
3160,3160,123191,Male,19-30,Availability,Gangster
3161,3161,123192,Male,19-30,Availability,Bepsi
3162,3162,123193,Male,19-30,Effectiveness,Cola-Coka
3163,3163,123194,Male,46-65,Other,Bepsi
3164,3164,123195,Male,31-45,Availability,Blue Bull
3165,3165,123196,Female,19-30,Effectiveness,Cola-Coka
3166,3166,123197,Female,19-30,Taste/flavor preference,Bepsi
3167,3167,123198,Female,31-45,Effectiveness,Bepsi
3168,3168,123199,Male,19-30,Effectiveness,Gangster
3169,3169,123200,Female,46-65,Other,Others
3170,3170,123201,Male,19-30,Availability,Cola-Coka
3171,3171,123202,Male,31-45,Taste/flavor preference,Cola-Coka
3172,3172,123203,Male,31-45,Brand reputation,Blue Bull
3173,3173,123204,Male,15-18,Brand reputation,Blue Bull
3174,3174,123205,Female,19-30,Taste/flavor preference,Gangster
3175,3175,123206,Male,15-18,Taste/flavor preference,Bepsi
3176,3176,123207,Female,19-30,Effectiveness,Cola-Coka
